,id_list,songname,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clean_songname,clean_artist
464,6OEolOOk9Gh9bqkdpfIOl0,Ridin' Solo,Jason Derulo,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,ridin'solo,jasonderulo
465,3OWcWJz1c0pIc6L3IDDhpP,Knock You Down,Keri Hilson,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,knockyoudown,kerihilson
466,1B3t5xC2jzTgjDOwawchu8,Sexy Bitch (feat. Akon),David Guetta,0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,sexybitch(feat.akon),davidguetta
467,1QnvpPFP4Q3FHbDchqWiWy,Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,airplanes(feat.hayleywilliamsofparamore),b.o.b
468,5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),Usher,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,loveinthisclub(feat.youngjeezy),usher
469,3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,p.i.m.p.,50cent
470,6St9lR6dhV2tpCNVz7qfrS,In My Head,Jason Derulo,0.762,0.748,0,-4.15,0,0.033,0.0266,0.0,0.348,0.851,110.009,inmyhead,jasonderulo
471,3rmh3DtP9dyxnkPZ4DqeFn,Do You Remember,Jay Sean,0.853,0.673,11,-4.921,1,0.0683,0.0214,0.0,0.119,0.819,125.837,doyouremember,jaysean
472,60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),Kid Cudi,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,day'n'nite(nightmare),kidcudi
473,3fufz94UN8alQYA14hAkJD,Move Ya Body,Nina Sky,0.87,0.712,11,-6.313,0,0.0432,0.0202,0.000331,0.0576,0.877,121.057,moveyabody,ninasky
474,1xBuAqZ1dET1Aq5p58pnxA,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,lookatmenow(feat.lil'wayne&bustarhymes),chrisbrown
475,7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,wherethemgirlsat(feat.nickiminaj&florida),davidguetta
476,6fqqAsCYfDOtXAD8Ydo06K,Tipsy - Club Mix,J-Kwon,0.925,0.741,9,-5.827,0,0.315,0.0653,0.0,0.044,0.654,93.04,tipsy-clubmix,j-kwon
477,2AaknMNIfzMqZGvbcDsJHZ,Party Up,DMX,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,partyup,dmx
478,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,feelsoclose-radioedit,calvinharris
479,33YnnNdQxlkvZ8H7vc2EmW,Yeah 3x,Chris Brown,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,yeah3x,chrisbrown
480,0jaFadjn9PwHr8ZcqhZmAH,Pound The Alarm,Nicki Minaj,0.736,0.848,1,-3.635,0,0.068,0.041,4.96e-06,0.0316,0.624,124.987,poundthealarm,nickiminaj
481,2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85e-06,0.272,0.668,175.015,pricetag,jessiej
482,6Ct1AsE9oTWUg1rmvIWJKM,Let's Get It Started - Spike Mix,Black Eyed Peas,0.785,0.799,11,-2.208,0,0.126,0.117,0.0,0.292,0.797,104.923,let'sgetitstarted-spikemix,blackeyedpeas
483,12Ns5IphkblPmHxpRILG9t,Don't Wake Me Up,Chris Brown,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,don'twakemeup,chrisbrown
484,4c9VuqkKaey9u0IihbUKTt,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,0.807,0.642,0,-6.348,1,0.375,0.0406,0.642,0.081,0.836,199.965,"neverleaveyou(uhoooh,uhoooh)",lumidee
485,2N3vhJx8MAtRAxQyRetBn3,Mr. Saxobeat - Radio Edit,Alexandra Stan,0.697,0.919,4,-4.369,0,0.0502,0.0197,0.000397,0.0576,0.768,126.974,mr.saxobeat-radioedit,alexandrastan
486,1hRFVIy9As8OVRk8B7CrD5,When Love Takes Over (feat. Kelly Rowland),David Guetta,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,whenlovetakesover(feat.kellyrowland),davidguetta
487,5Oku2oz35kTKVFIydi66nz,I Want It That Way,Backstreet Boys,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,iwantitthatway,backstreetboys
488,5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz),Shakira,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,latortura(feat.alejandrosanz),shakira
489,6MPn82FDfOB2frXG2T4lR3,(You Drive Me) Crazy - The Stop Remix!,Britney Spears,0.684,0.963,8,-2.397,1,0.0459,0.092,6.27e-05,0.352,0.781,101.078,(youdriveme)crazy-thestopremix!,britneyspears
490,5zdUc1JRCImBYcDWgvFNpE,Caught Up,Usher,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,caughtup,usher
491,6xCNYRfzZtoQRo1xruPmNq,Problem,Ariana Grande,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,problem,arianagrande
492,6T27IN7Ai94BeDv6PPCmoC,Turn Me On (feat. Nicki Minaj),David Guetta,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,turnmeon(feat.nickiminaj),davidguetta
493,6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,gasolina,daddyyankee
494,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,Usher,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,more-redonejimmyjokerremix,usher
495,0x7U32vZzq7e1qVpA0MBwK,Just A Lil Bit,50 Cent,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,justalilbit,50cent
496,0Xd1XT0mlPMTK5uslC6pzl,Man! I Feel Like A Woman!,Shania Twain,0.675,0.888,10,-3.018,1,0.0439,0.642,0.0,0.36,0.74,124.961,man!ifeellikeawoman!,shaniatwain
497,05CTGhMQQuBDJ5XkNYz6f4,Ridin',Chamillionaire,0.788,0.798,8,-4.68,0,0.0997,0.189,0.0,0.3,0.836,143.051,ridin',chamillionaire
498,60e1nB8fP9h4Yw44sIfeQx,Thong Song,Sisqo,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,thongsong,sisqo
499,1t5nwfsb90IliczIhOMnpJ,In Your Eyes,Kylie Minogue,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,inyoureyes,kylieminogue
500,0AvV49z4EPz5ocYN7eKGAK,No Diggity,Blackstreet,0.868,0.646,1,-4.674,0,0.288,0.303,0.0,0.284,0.67,88.641,nodiggity,blackstreet
501,1T7Htpf1kEvU9Adf8J0ekk,Break Free,Ariana Grande,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,breakfree,arianagrande
502,4d2hD63oUGU3s7L66JD0BE,Dance Again,Jennifer Lopez,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,danceagain,jenniferlopez
503,71vsEyBd4X1D5BUmLdFSVH,Black Widow,Iggy Azalea,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,blackwidow,iggyazalea
504,5kwYu0MpbpHVIwOFJHQKHb,All For You,Janet Jackson,0.753,0.933,2,-3.011,1,0.0743,0.0175,0.0853,0.127,0.702,113.521,allforyou,janetjackson
505,3acriFyHOVFW8heimUC0IW,That Don't Impress Me Much,Shania Twain,0.74,0.866,10,-4.948,0,0.0506,0.153,0.0,0.152,0.964,124.998,thatdon'timpressmemuch,shaniatwain
506,6H7w7e8zC8QYJyqe7fZHVa,Lean Back,Terror Squad,0.799,0.916,1,-3.344,1,0.471,0.11,0.0,0.0746,0.697,126.687,leanback,terrorsquad
507,0jrnGYqzyGpPcTcBbVA8AK,Be Faithful,Fatman Scoop,0.646,0.716,7,-6.474,1,0.294,0.000963,0.0,0.368,0.616,101.173,befaithful,fatmanscoop
508,2Za2mUwmQoSxWPscaY2vxl,Murder On The Dancefloor,Sophie Ellis-Bextor,0.734,0.848,1,-5.285,0,0.0309,0.00312,1.16e-05,0.313,0.863,117.31,murderonthedancefloor,sophieellis-bextor
509,7KccdUP4IslFXUNNseqBc7,The Real Slim Shady,Eminem,0.948,0.656,5,-4.34,0,0.0606,0.0287,0.0,0.0472,0.77,104.495,therealslimshady,eminem
510,14DwbS9OjC4E5Ar91vE787,Livin' It Up,Ja Rule,0.854,0.768,6,-4.086,1,0.339,0.0554,0.0,0.041,0.633,106.07,livin'itup,jarule
511,5Jaju68YS0OV6k3b3WLejP,Switch,Will Smith,0.877,0.884,1,-4.967,1,0.171,0.00697,0.00049,0.557,0.523,102.512,switch,willsmith
512,5LjYsYZRBWcxUNPEW69qkP,Disco Inferno,50 Cent,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,discoinferno,50cent
513,13rH92OpO0KIdBnmlnnLEh,Turn Off The Light,Nelly Furtado,0.589,0.687,2,-6.222,1,0.0981,0.0782,0.000289,0.419,0.649,180.214,turnoffthelight,nellyfurtado
514,7aOGFnnVDivtRO1PrYhx64,Crush,Jennifer Paige,0.73,0.698,1,-5.629,0,0.0288,0.0324,0.0,0.0928,0.602,115.033,crush,jenniferpaige
515,1eRqy8jW4ZLMJR6dl3xsgI,Lovefool - Radio Edit,The Cardigans,0.644,0.599,9,-7.941,1,0.0291,0.0445,0.0,0.286,0.948,111.829,lovefool-radioedit,thecardigans
516,4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,butterfly,crazytown
517,0mrU1w2UMIZnR2I6oguwGz,Keep On Movin',Five,0.742,0.854,7,-7.794,1,0.0332,0.0345,0.0,0.0689,0.962,135.015,keeponmovin',five
518,06wOQGz4bGB7HETrIjpIep,Without Me,Eminem,0.915,0.656,7,-2.827,1,0.0716,0.00299,0.0,0.324,0.642,112.243,withoutme,eminem
519,7mFOVbIzOZcCSf6if9fLYi,Gotta Get Thru This - Radio Edit,Daniel Bedingfield,0.844,0.721,7,-7.229,0,0.0638,0.0259,9e-05,0.0796,0.903,133.622,gottagetthruthis-radioedit,danielbedingfield
520,4675yUu8AUbE72T94BkLCD,Beautiful,Snoop Dogg,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,beautiful,snoopdogg
521,1yRBHnXfl6wjCnM6dYRXq0,This Is How We Do It,Montell Jordan,0.775,0.613,0,-9.831,1,0.145,0.0413,0.0,0.5,0.789,103.65,thisishowwedoit,montelljordan
522,6KqKg8IPuvtDB3PNAvffFf,Shake That,Eminem,0.964,0.642,1,-5.831,0,0.109,0.0543,3.68e-05,0.158,0.547,107.006,shakethat,eminem
523,6uc03qm5fpp2NSlJgWAla2,Good Life,Kanye West,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,goodlife,kanyewest
524,2xF0GzAiDMEugLYqLZFWLr,Push It,Salt-N-Pepa,0.914,0.594,11,-12.478,0,0.0727,0.00709,0.00318,0.0832,0.972,127.226,pushit,salt-n-pepa
525,7cGfrVoC7G03XeXn7yflx5,Move Your Feet,Junior Senior,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,moveyourfeet,juniorsenior
526,77dC7dKzMm65Y9jkJs0Ssd,Move Bitch,Disturbing Tha Peace,0.777,0.764,1,-5.682,1,0.14,0.243,0.0,0.103,0.174,177.868,movebitch,disturbingthapeace
527,4eZO97RGFo7IN6gm24Nv0S,Freestyler,Bomfunk MC's,0.824,0.925,11,-5.814,0,0.0965,0.0263,0.376,0.247,0.554,163.854,freestyler,bomfunkmc's
528,2Slm8U9Ql1TlzHMC7gOCec,Dance Wiv Me,Dizzee Rascal,0.885,0.745,11,-4.362,1,0.0448,0.0488,0.0,0.164,0.778,112.005,dancewivme,dizzeerascal
529,0gL1sEC97MHTpuDHgBk2nU,American Boy,Estelle,0.772,0.343,4,-12.161,0,0.207,0.34,0.0,0.0768,0.479,117.93,americanboy,estelle
530,4PgPnzbAgjCQ2eA6YAWcUw,MMMBop - Single Version,Hanson,0.692,0.912,9,-7.733,1,0.0513,0.00456,0.00273,0.0616,0.642,104.862,mmmbop-singleversion,hanson
531,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,callonme-radiomix,ericprydz
532,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,"loseyourself-from""8mile""soundtrack",eminem
533,2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,"whatislove-7""mix",haddaway
534,0ofMkI3jzmGCElAOgOLeo3,The Rhythm of the Night,Corona,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,therhythmofthenight,corona
535,7v6EVHw0iUL8ww77IaoLCZ,Love Me Again,John Newman,0.497,0.888,2,-4.715,0,0.0452,0.00393,0.000562,0.0968,0.236,126.046,lovemeagain,johnnewman
536,72gGeQ0dZ7E8RlBeNJNJkb,The Monster,Eminem,0.785,0.86,9,-3.642,1,0.0794,0.0556,0.0,0.0675,0.623,110.048,themonster,eminem
537,5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,loseyourselftodance(feat.pharrellwilliams),daftpunk
538,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,can'tholdus(feat.raydalton),macklemore&ryanlewis
539,3XSczvk4MRteOw4Yx3lqMU,Roar,Katy Perry,0.667,0.791,7,-4.329,0,0.0319,0.00778,1.19e-05,0.415,0.421,89.956,roar,katyperry
540,2vTPWWm2Lgc6kI6a3Z3uXY,Work B**ch,Britney Spears,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,workb**ch,britneyspears
541,2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Don Omar,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,danzakuduro,donomar
542,3oqCnpAoHf3SDFynxx7AU4,Fancy,Iggy Azalea,0.911,0.709,10,-4.139,0,0.0673,0.105,0.0,0.0491,0.365,94.979,fancy,iggyazalea
543,67awxiNHNyjMXhVgsHuIrs,Turn Down for What,DJ Snake,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,turndownforwhat,djsnake
544,6qOEjO2IUD7PjtpsXawq0d,Girl On Fire,Alicia Keys,0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,girlonfire,aliciakeys
545,7gDKfEMIhyyO4asgEXwcrs,Fire Burning,Sean Kingston,0.835,0.805,1,-2.545,1,0.033,0.0166,0.0,0.345,0.891,122.98,fireburning,seankingston
546,6ol4ZSifr7r3Lb2a9L5ZAB,Call Me Maybe,Carly Rae Jepsen,0.783,0.584,7,-6.572,1,0.0409,0.0109,2.91e-06,0.108,0.632,120.031,callmemaybe,carlyraejepsen
547,3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,ratherbe(feat.jessglynne),cleanbandit
548,5a5so8nqDGq75MI5WMbBtT,Anaconda,Nicki Minaj,0.948,0.632,2,-5.463,1,0.146,0.0582,0.000106,0.204,0.742,130.018,anaconda,nickiminaj
549,0Bt75clGCx6dJ9saEj2pMW,Starships - Edited Version,Nicki Minaj,0.759,0.711,11,-2.29,0,0.075,0.101,0.0,0.175,0.709,125.041,starships-editedversion,nickiminaj
550,49eplIHvgCLY8HAgcaWrUb,Fireball (feat. John Ryan),Pitbull,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,fireball(feat.johnryan),pitbull
551,1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,Taio Cruz,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,breakyourheart,taiocruz
552,460IQXPBqCTiPRMzH4bgsy,We No Speak Americano (Original Mix),Yolanda Be Cool & DCUP,0.866,0.692,3,-4.855,0,0.0493,0.0283,0.277,0.0977,0.494,125.003,wenospeakamericano(originalmix),yolandabecool&dcup
553,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,cheapthrills,sia
554,42ftjU4cTN5UTRksyqBKZJ,Cake By The Ocean,DNCE,0.771,0.76,4,-5.459,0,0.0514,0.147,0.0,0.053,0.881,119.0,cakebytheocean,dnce
555,0KMYgSe9JWHloFeEVBU6qq,"Me, Myself & I",G-Eazy,0.755,0.686,0,-6.106,0,0.0869,0.0174,0.0,0.11,0.386,111.977,"me,myself&i",g-eazy
556,6nmz4imkDcmtwMjocAzFSx,Hotline Bling,Drake,0.896,0.623,2,-8.008,1,0.0571,0.00257,0.000258,0.039,0.585,134.962,hotlinebling,drake
557,6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,diamonds,rihanna
558,0xMd5bcWTbyXS7wPrBtZA6,Burn,Ellie Goulding,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,burn,elliegoulding
559,7pYfyrMNPn3wtoCyqcTVoI,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,0.722,0.761,11,-4.459,0,0.0475,0.0117,0.0,0.315,0.624,128.044,"moveslikejagger-studiorecordingfrom""thevoice""performance",maroon5
560,1tjY4H0X706ZH03SXa1DFh,Where Have You Been,Rihanna,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,wherehaveyoubeen,rihanna
561,3r04p85xiJh9Wqk59YDYdc,OMG,Usher,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,omg,usher
562,2zJZwWF7BTGIIvrAlgzJEx,Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,whatchasay,jasonderulo
563,0Ji2g9AlYLVHAMG5PJoHPU,We R Who We R,Kesha,0.734,0.821,8,-4.893,1,0.0406,0.00709,0.00281,0.127,0.648,119.993,werwhower,kesha
564,0bg6otrW5gxNnlCqrCrXyd,Dynamite,Taio Cruz,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,dynamite,taiocruz
565,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,wildones(feat.sia),florida
566,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,goodfeeling,florida
567,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Pitbull,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,internationallove(feat.chrisbrown),pitbull
568,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,summertimesadness(lanadelreyvs.cedricgervais)-cedricgervaisremix,lanadelrey
569,4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,workfromhome(feat.tydolla$ign),fifthharmony
570,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,royals,lorde
571,53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),David Guetta,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,bangmyhead(feat.sia&fettywap),davidguetta
572,2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Pitbull,0.61,0.906,0,-2.117,1,0.0648,0.00416,0.0,0.758,0.294,127.916,rainoverme(feat.marcanthony),pitbull
573,7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,coldwater,majorlazer
574,2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,beautifulnow,zedd
575,1Q8ys0130rNeEE162pmsQa,I Love It (feat. Charli XCX),Icona Pop,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,iloveit(feat.charlixcx),iconapop
576,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,letmeloveyou,djsnake
577,3XIIOCu6B8PuGq5j61asEM,The Greatest,Sia,0.666,0.723,1,-6.164,1,0.268,0.0109,0.00047,0.0507,0.739,192.024,thegreatest,sia
578,6ZSO7kPn8IMJFymyticbJO,Gold,Kiiara,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,gold,kiiara
579,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,starboy,theweeknd
580,7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,saymyname,destiny'schild
581,4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,Black Eyed Peas,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,igottafeeling,blackeyedpeas
582,6jAsmDJI8iPhGWtS27kZ67,Only Girl (In The World),Rihanna,0.786,0.716,11,-4.253,0,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,onlygirl(intheworld),rihanna
583,7rGMKCgeYXpBecQ1FPb3oc,Without You (feat. Usher),David Guetta,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,withoutyou(feat.usher),davidguetta
584,55qBw1900pZKfXJ6Q9A2Lc,Teenage Dream,Katy Perry,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,teenagedream,katyperry
585,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,wakawaka(thistimeforafrica)[theofficial2010fifaworldcup(tm)song](feat.freshlyground),shakira
586,6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,stay,zedd
587,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,rudeboy,rihanna
588,1X9TyFXi9fiQgAIWJmSJrw,Just Can’t Get Enough,Black Eyed Peas,0.483,0.628,0,-8.642,0,0.256,0.165,0.0,0.0903,0.218,94.056,justcan’tgetenough,blackeyedpeas
589,50r1EUDpmSZRPo5aIZpmWi,E.T.,Katy Perry,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,e.t.,katyperry
590,5vlEg2fT4cFWAqU5QptIpQ,Replay,Iyaz,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,replay,iyaz
591,4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,likeag6,fareastmovement
592,30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,sos,rihanna
593,3rDFqo8yv93PtTmdOYOPzX,Tonight (I'm Fuckin' You),Enrique Iglesias,0.666,0.877,0,-4.657,0,0.0446,0.0277,1.15e-05,0.142,0.272,125.989,tonight(i'mfuckin'you),enriqueiglesias
594,5r6YGzvr9oZGVK6QVbh0HB,Scream & Shout,will.i.am,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,scream&shout,will.i.am
595,5KONnBIQ9LqCxyeSPin26k,Trumpets,Jason Derulo,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,trumpets,jasonderulo
596,47VueTChrhOjNaJTOzaskN,Dare (La La La),Shakira,0.792,0.73,11,-5.376,1,0.0698,0.0623,2.66e-05,0.089,0.616,128.029,dare(lalala),shakira
597,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),Alesso,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,heroes(wecouldbe),alesso
598,0Eegp5MDpOOYPHwQu4oNCU,The Way I Are,Timbaland,0.727,0.706,3,-9.754,0,0.106,0.165,0.575,0.277,0.747,114.741,thewayiare,timbaland
599,50ZIeTaxaA1h5GmZiaFneu,Let Me Blow Ya Mind,Eve,0.893,0.379,8,-10.819,0,0.143,0.271,0.0,0.0612,0.856,90.01,letmeblowyamind,eve
600,1yZABecWYlp4B3KdRk5ULr,L.A.LOVE (la la) [feat. YG],Fergie,0.522,0.391,4,-8.006,0,0.0533,0.0196,0.0,0.271,0.227,101.037,l.a.love(lala)[feat.yg],fergie
601,61HtOKF3C3NERMitPIN4aL,Inner Smile,Texas,0.574,0.782,0,-7.768,1,0.0385,0.0275,4.51e-06,0.111,0.67,106.013,innersmile,texas
602,22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,materialgirl,madonna
